anchor_id,benchmark_id,duration_ms,duration_ns,metadata,observed_at_utc,repetition_index,run_id,seed,session_id,session_mode,stage,warmup,workload_size
,reviewer3_performance_final,1.446875,1446875,{},2026-08-01T14:07:22.101688Z,1,reviewer3_performance_final_n0010_r01_seed42,42,,all,batch_eligibility_query,False,10
,reviewer3_performance_final,0.000459,459,{},2026-08-01T14:07:22.101701Z,1,reviewer3_performance_final_n0010_r01_seed42,42,,all,batch_context_and_leaf_construction,False,10
,reviewer3_performance_final,0.232209,232209,{},2026-08-01T14:07:22.101939Z,1,reviewer3_performance_final_n0010_r01_seed42,42,,all,batch_merkle_construction,False,10
,reviewer3_performance_final,6.212458,6212458,{},2026-08-01T14:07:22.109062Z,1,reviewer3_performance_final_n0010_r01_seed42,42,,all,batch_anchor_persistence,False,10
,reviewer3_performance_final,8.869083,8869083,{},2026-08-01T14:07:22.109077Z,1,reviewer3_performance_final_n0010_r01_seed42,42,,all,batch_anchor_total,False,10
1,reviewer3_performance_final,0.868042,868042,{},2026-08-01T14:07:22.111462Z,1,reviewer3_performance_final_n0010_r01_seed42,42,,all,batch_membership_load,False,10
1,reviewer3_performance_final,0.259375,259375,{},2026-08-01T14:07:22.112523Z,1,reviewer3_performance_final_n0010_r01_seed42,42,,all,batch_merkle_recomputation,False,10
1,reviewer3_performance_final,4.147542,4147542,{},2026-08-01T14:07:22.116695Z,1,reviewer3_performance_final_n0010_r01_seed42,42,,all,batch_snapshot_audit,False,10
1,reviewer3_performance_final,0.050625,50625,{},2026-08-01T14:07:22.116786Z,1,reviewer3_performance_final_n0010_r01_seed42,42,,all,batch_verification_persistence,False,10
,reviewer3_performance_final,7.66175,7661750,{},2026-08-01T14:07:22.116792Z,1,reviewer3_performance_final_n0010_r01_seed42,42,,all,batch_verification_total,False,10
,reviewer3_performance_final,1.821458,1821458,{},2026-08-01T14:07:23.012857Z,8,reviewer3_performance_final_n0100_r08_seed49,49,,all,batch_eligibility_query,False,100
,reviewer3_performance_final,0.000791,791,{},2026-08-01T14:07:23.012876Z,8,reviewer3_performance_final_n0100_r08_seed49,49,,all,batch_context_and_leaf_construction,False,100
,reviewer3_performance_final,1.090292,1090292,{},2026-08-01T14:07:23.013972Z,8,reviewer3_performance_final_n0100_r08_seed49,49,,all,batch_merkle_construction,False,100
,reviewer3_performance_final,12.353875,12353875,{},2026-08-01T14:07:23.027205Z,8,reviewer3_performance_final_n0100_r08_seed49,49,,all,batch_anchor_persistence,False,100
,reviewer3_performance_final,16.220417,16220417,{},2026-08-01T14:07:23.027224Z,8,reviewer3_performance_final_n0100_r08_seed49,49,,all,batch_anchor_total,False,100
1,reviewer3_performance_final,1.716709,1716709,{},2026-08-01T14:07:23.030665Z,8,reviewer3_performance_final_n0100_r08_seed49,49,,all,batch_membership_load,False,100
1,reviewer3_performance_final,1.172666,1172666,{},2026-08-01T14:07:23.033234Z,8,reviewer3_performance_final_n0100_r08_seed49,49,,all,batch_merkle_recomputation,False,100
1,reviewer3_performance_final,21.722792,21722792,{},2026-08-01T14:07:23.055035Z,8,reviewer3_performance_final_n0100_r08_seed49,49,,all,batch_snapshot_audit,False,100
1,reviewer3_performance_final,0.072167,72167,{},2026-08-01T14:07:23.055311Z,8,reviewer3_performance_final_n0100_r08_seed49,49,,all,batch_verification_persistence,False,100
,reviewer3_performance_final,28.020625,28020625,{},2026-08-01T14:07:23.055320Z,8,reviewer3_performance_final_n0100_r08_seed49,49,,all,batch_verification_total,False,100
,reviewer3_performance_final,5.01725,5017250,{},2026-08-01T14:07:27.005890Z,2,reviewer3_performance_final_n0500_r02_seed43,43,,all,batch_eligibility_query,False,500
,reviewer3_performance_final,0.001583,1583,{},2026-08-01T14:07:27.005916Z,2,reviewer3_performance_final_n0500_r02_seed43,43,,all,batch_context_and_leaf_construction,False,500
,reviewer3_performance_final,6.909834,6909834,{},2026-08-01T14:07:27.012836Z,2,reviewer3_performance_final_n0500_r02_seed43,43,,all,batch_merkle_construction,False,500
,reviewer3_performance_final,47.67425,47674250,{},2026-08-01T14:07:27.062201Z,2,reviewer3_performance_final_n0500_r02_seed43,43,,all,batch_anchor_persistence,False,500
,reviewer3_performance_final,61.396625,61396625,{},2026-08-01T14:07:27.062225Z,2,reviewer3_performance_final_n0500_r02_seed43,43,,all,batch_anchor_total,False,500
1,reviewer3_performance_final,4.272458,4272458,{},2026-08-01T14:07:27.068622Z,2,reviewer3_performance_final_n0500_r02_seed43,43,,all,batch_membership_load,False,500
1,reviewer3_performance_final,5.363208,5363208,{},2026-08-01T14:07:27.078171Z,2,reviewer3_performance_final_n0500_r02_seed43,43,,all,batch_merkle_recomputation,False,500
1,reviewer3_performance_final,84.19725,84197250,{},2026-08-01T14:07:27.162689Z,2,reviewer3_performance_final_n0500_r02_seed43,43,,all,batch_snapshot_audit,False,500
1,reviewer3_performance_final,0.060917,60917,{},2026-08-01T14:07:27.163358Z,2,reviewer3_performance_final_n0500_r02_seed43,43,,all,batch_verification_persistence,False,500
,reviewer3_performance_final,100.857042,100857042,{},2026-08-01T14:07:27.163364Z,2,reviewer3_performance_final_n0500_r02_seed43,43,,all,batch_verification_total,False,500
,reviewer3_performance_final,1.310916,1310916,{},2026-08-01T14:07:28.050014Z,7,reviewer3_performance_final_n0050_r07_seed48,48,,all,batch_eligibility_query,False,50
,reviewer3_performance_final,0.000458,458,{},2026-08-01T14:07:28.050027Z,7,reviewer3_performance_final_n0050_r07_seed48,48,,all,batch_context_and_leaf_construction,False,50
,reviewer3_performance_final,0.585542,585542,{},2026-08-01T14:07:28.050618Z,7,reviewer3_performance_final_n0050_r07_seed48,48,,all,batch_merkle_construction,False,50
,reviewer3_performance_final,8.379833,8379833,{},2026-08-01T14:07:28.059828Z,7,reviewer3_performance_final_n0050_r07_seed48,48,,all,batch_anchor_persistence,False,50
,reviewer3_performance_final,11.166083,11166083,{},2026-08-01T14:07:28.059842Z,7,reviewer3_performance_final_n0050_r07_seed48,48,,all,batch_anchor_total,False,50
1,reviewer3_performance_final,1.014875,1014875,{},2026-08-01T14:07:28.062293Z,7,reviewer3_performance_final_n0050_r07_seed48,48,,all,batch_membership_load,False,50
1,reviewer3_performance_final,0.627667,627667,{},2026-08-01T14:07:28.063844Z,7,reviewer3_performance_final_n0050_r07_seed48,48,,all,batch_merkle_recomputation,False,50
1,reviewer3_performance_final,9.013708,9013708,{},2026-08-01T14:07:28.072906Z,7,reviewer3_performance_final_n0050_r07_seed48,48,,all,batch_snapshot_audit,False,50
1,reviewer3_performance_final,0.055167,55167,{},2026-08-01T14:07:28.073033Z,7,reviewer3_performance_final_n0050_r07_seed48,48,,all,batch_verification_persistence,False,50
,reviewer3_performance_final,13.142459,13142459,{},2026-08-01T14:07:28.073039Z,7,reviewer3_performance_final_n0050_r07_seed48,48,,all,batch_verification_total,False,50
,reviewer3_performance_final,1.513417,1513417,{},2026-08-01T14:07:28.329311Z,6,reviewer3_performance_final_n0010_r06_seed47,47,,all,batch_eligibility_query,False,10
,reviewer3_performance_final,0.000417,417,{},2026-08-01T14:07:28.329326Z,6,reviewer3_performance_final_n0010_r06_seed47,47,,all,batch_context_and_leaf_construction,False,10
,reviewer3_performance_final,0.213083,213083,{},2026-08-01T14:07:28.329545Z,6,reviewer3_performance_final_n0010_r06_seed47,47,,all,batch_merkle_construction,False,10
,reviewer3_performance_final,4.925375,4925375,{},2026-08-01T14:07:28.335314Z,6,reviewer3_performance_final_n0010_r06_seed47,47,,all,batch_anchor_persistence,False,10
,reviewer3_performance_final,7.562167,7562167,{},2026-08-01T14:07:28.335328Z,6,reviewer3_performance_final_n0010_r06_seed47,47,,all,batch_anchor_total,False,10
1,reviewer3_performance_final,0.648875,648875,{},2026-08-01T14:07:28.337131Z,6,reviewer3_performance_final_n0010_r06_seed47,47,,all,batch_membership_load,False,10
1,reviewer3_performance_final,0.217541,217541,{},2026-08-01T14:07:28.337992Z,6,reviewer3_performance_final_n0010_r06_seed47,47,,all,batch_merkle_recomputation,False,10
1,reviewer3_performance_final,3.484458,3484458,{},2026-08-01T14:07:28.341499Z,6,reviewer3_performance_final_n0010_r06_seed47,47,,all,batch_snapshot_audit,False,10
1,reviewer3_performance_final,0.044917,44917,{},2026-08-01T14:07:28.341586Z,6,reviewer3_performance_final_n0010_r06_seed47,47,,all,batch_verification_persistence,False,10
,reviewer3_performance_final,6.21925,6219250,{},2026-08-01T14:07:28.341592Z,6,reviewer3_performance_final_n0010_r06_seed47,47,,all,batch_verification_total,False,10
,reviewer3_performance_final,1.705042,1705042,{},2026-08-01T14:07:29.182985Z,1,reviewer3_performance_final_n0100_r01_seed42,42,,all,batch_eligibility_query,False,100
,reviewer3_performance_final,0.000667,667,{},2026-08-01T14:07:29.183000Z,1,reviewer3_performance_final_n0100_r01_seed42,42,,all,batch_context_and_leaf_construction,False,100
,reviewer3_performance_final,1.110084,1110084,{},2026-08-01T14:07:29.184115Z,1,reviewer3_performance_final_n0100_r01_seed42,42,,all,batch_merkle_construction,False,100
,reviewer3_performance_final,12.720125,12720125,{},2026-08-01T14:07:29.197951Z,1,reviewer3_performance_final_n0100_r01_seed42,42,,all,batch_anchor_persistence,False,100
,reviewer3_performance_final,16.722334,16722334,{},2026-08-01T14:07:29.197974Z,1,reviewer3_performance_final_n0100_r01_seed42,42,,all,batch_anchor_total,False,100
1,reviewer3_performance_final,3.32925,3329250,{},2026-08-01T14:07:29.202745Z,1,reviewer3_performance_final_n0100_r01_seed42,42,,all,batch_membership_load,False,100
1,reviewer3_performance_final,1.219041,1219041,{},2026-08-01T14:07:29.205047Z,1,reviewer3_performance_final_n0100_r01_seed42,42,,all,batch_merkle_recomputation,False,100
1,reviewer3_performance_final,18.139708,18139708,{},2026-08-01T14:07:29.223264Z,1,reviewer3_performance_final_n0100_r01_seed42,42,,all,batch_snapshot_audit,False,100
1,reviewer3_performance_final,0.060625,60625,{},2026-08-01T14:07:29.223521Z,1,reviewer3_performance_final_n0100_r01_seed42,42,,all,batch_verification_persistence,False,100
,reviewer3_performance_final,25.46875,25468750,{},2026-08-01T14:07:29.223530Z,1,reviewer3_performance_final_n0100_r01_seed42,42,,all,batch_verification_total,False,100
,reviewer3_performance_final,2.902542,2902542,{},2026-08-01T14:07:33.099300Z,10,reviewer3_performance_final_n0500_r10_seed51,51,,all,batch_eligibility_query,False,500
,reviewer3_performance_final,0.001083,1083,{},2026-08-01T14:07:33.099319Z,10,reviewer3_performance_final_n0500_r10_seed51,51,,all,batch_context_and_leaf_construction,False,500
,reviewer3_performance_final,5.290458,5290458,{},2026-08-01T14:07:33.104616Z,10,reviewer3_performance_final_n0500_r10_seed51,51,,all,batch_merkle_construction,False,500
,reviewer3_performance_final,50.948959,50948959,{},2026-08-01T14:07:33.156979Z,10,reviewer3_performance_final_n0500_r10_seed51,51,,all,batch_anchor_persistence,False,500
,reviewer3_performance_final,60.635292,60635292,{},2026-08-01T14:07:33.156995Z,10,reviewer3_performance_final_n0500_r10_seed51,51,,all,batch_anchor_total,False,500
1,reviewer3_performance_final,4.561,4561000,{},2026-08-01T14:07:33.163479Z,10,reviewer3_performance_final_n0500_r10_seed51,51,,all,batch_membership_load,False,500
1,reviewer3_performance_final,5.474291,5474291,{},2026-08-01T14:07:33.215371Z,10,reviewer3_performance_final_n0500_r10_seed51,51,,all,batch_merkle_recomputation,False,500
1,reviewer3_performance_final,76.595125,76595125,{},2026-08-01T14:07:33.292288Z,10,reviewer3_performance_final_n0500_r10_seed51,51,,all,batch_snapshot_audit,False,500
1,reviewer3_performance_final,0.060875,60875,{},2026-08-01T14:07:33.292964Z,10,reviewer3_performance_final_n0500_r10_seed51,51,,all,batch_verification_persistence,False,500
,reviewer3_performance_final,135.7765,135776500,{},2026-08-01T14:07:33.292971Z,10,reviewer3_performance_final_n0500_r10_seed51,51,,all,batch_verification_total,False,500
,reviewer3_performance_final,1.690042,1690042,{},2026-08-01T14:07:34.674327Z,10,reviewer3_performance_final_n0100_r10_seed51,51,,all,batch_eligibility_query,False,100
,reviewer3_performance_final,0.000709,709,{},2026-08-01T14:07:34.674343Z,10,reviewer3_performance_final_n0100_r10_seed51,51,,all,batch_context_and_leaf_construction,False,100
,reviewer3_performance_final,1.107625,1107625,{},2026-08-01T14:07:34.675457Z,10,reviewer3_performance_final_n0100_r10_seed51,51,,all,batch_merkle_construction,False,100
,reviewer3_performance_final,12.577542,12577542,{},2026-08-01T14:07:34.689097Z,10,reviewer3_performance_final_n0100_r10_seed51,51,,all,batch_anchor_persistence,False,100
,reviewer3_performance_final,16.513791,16513791,{},2026-08-01T14:07:34.689119Z,10,reviewer3_performance_final_n0100_r10_seed51,51,,all,batch_anchor_total,False,100
1,reviewer3_performance_final,1.313292,1313292,{},2026-08-01T14:07:34.691950Z,10,reviewer3_performance_final_n0100_r10_seed51,51,,all,batch_membership_load,False,100
1,reviewer3_performance_final,1.219667,1219667,{},2026-08-01T14:07:34.694422Z,10,reviewer3_performance_final_n0100_r10_seed51,51,,all,batch_merkle_recomputation,False,100
1,reviewer3_performance_final,17.418125,17418125,{},2026-08-01T14:07:34.711927Z,10,reviewer3_performance_final_n0100_r10_seed51,51,,all,batch_snapshot_audit,False,100
1,reviewer3_performance_final,0.062,62000,{},2026-08-01T14:07:34.712152Z,10,reviewer3_performance_final_n0100_r10_seed51,51,,all,batch_verification_persistence,False,100
,reviewer3_performance_final,22.954625,22954625,{},2026-08-01T14:07:34.712159Z,10,reviewer3_performance_final_n0100_r10_seed51,51,,all,batch_verification_total,False,100
,reviewer3_performance_final,1.574958,1574958,{},2026-08-01T14:07:35.327654Z,4,reviewer3_performance_final_n0050_r04_seed45,45,,all,batch_eligibility_query,False,50
,reviewer3_performance_final,0.000542,542,{},2026-08-01T14:07:35.327671Z,4,reviewer3_performance_final_n0050_r04_seed45,45,,all,batch_context_and_leaf_construction,False,50
,reviewer3_performance_final,0.647958,647958,{},2026-08-01T14:07:35.328325Z,4,reviewer3_performance_final_n0050_r04_seed45,45,,all,batch_merkle_construction,False,50
,reviewer3_performance_final,8.364584,8364584,{},2026-08-01T14:07:35.337710Z,4,reviewer3_performance_final_n0050_r04_seed45,45,,all,batch_anchor_persistence,False,50
,reviewer3_performance_final,11.677458,11677458,{},2026-08-01T14:07:35.337728Z,4,reviewer3_performance_final_n0050_r04_seed45,45,,all,batch_anchor_total,False,50
1,reviewer3_performance_final,1.221292,1221292,{},2026-08-01T14:07:35.340656Z,4,reviewer3_performance_final_n0050_r04_seed45,45,,all,batch_membership_load,False,50
1,reviewer3_performance_final,0.691292,691292,{},2026-08-01T14:07:35.342385Z,4,reviewer3_performance_final_n0050_r04_seed45,45,,all,batch_merkle_recomputation,False,50
1,reviewer3_performance_final,9.206625,9206625,{},2026-08-01T14:07:35.351641Z,4,reviewer3_performance_final_n0050_r04_seed45,45,,all,batch_snapshot_audit,False,50
1,reviewer3_performance_final,0.043459,43459,{},2026-08-01T14:07:35.351791Z,4,reviewer3_performance_final_n0050_r04_seed45,45,,all,batch_verification_persistence,False,50
,reviewer3_performance_final,14.005666,14005666,{},2026-08-01T14:07:35.351797Z,4,reviewer3_performance_final_n0050_r04_seed45,45,,all,batch_verification_total,False,50
,reviewer3_performance_final,3.466333,3466333,{},2026-08-01T14:07:39.545033Z,8,reviewer3_performance_final_n0500_r08_seed49,49,,all,batch_eligibility_query,False,500
,reviewer3_performance_final,0.001208,1208,{},2026-08-01T14:07:39.545056Z,8,reviewer3_performance_final_n0500_r08_seed49,49,,all,batch_context_and_leaf_construction,False,500
,reviewer3_performance_final,4.833667,4833667,{},2026-08-01T14:07:39.549896Z,8,reviewer3_performance_final_n0500_r08_seed49,49,,all,batch_merkle_construction,False,500
,reviewer3_performance_final,55.02775,55027750,{},2026-08-01T14:07:39.606320Z,8,reviewer3_performance_final_n0500_r08_seed49,49,,all,batch_anchor_persistence,False,500
,reviewer3_performance_final,64.811,64811000,{},2026-08-01T14:07:39.606343Z,8,reviewer3_performance_final_n0500_r08_seed49,49,,all,batch_anchor_total,False,500
1,reviewer3_performance_final,4.969,4969000,{},2026-08-01T14:07:39.613478Z,8,reviewer3_performance_final_n0500_r08_seed49,49,,all,batch_membership_load,False,500
1,reviewer3_performance_final,5.701208,5701208,{},2026-08-01T14:07:39.623705Z,8,reviewer3_performance_final_n0500_r08_seed49,49,,all,batch_merkle_recomputation,False,500
1,reviewer3_performance_final,78.132917,78132917,{},2026-08-01T14:07:39.702163Z,8,reviewer3_performance_final_n0500_r08_seed49,49,,all,batch_snapshot_audit,False,500
1,reviewer3_performance_final,0.053291,53291,{},2026-08-01T14:07:39.702778Z,8,reviewer3_performance_final_n0500_r08_seed49,49,,all,batch_verification_persistence,False,500
,reviewer3_performance_final,96.214708,96214708,{},2026-08-01T14:07:39.702784Z,8,reviewer3_performance_final_n0500_r08_seed49,49,,all,batch_verification_total,False,500
,reviewer3_performance_final,1.638292,1638292,{},2026-08-01T14:07:41.051473Z,2,reviewer3_performance_final_n0100_r02_seed43,43,,all,batch_eligibility_query,False,100
,reviewer3_performance_final,0.000666,666,{},2026-08-01T14:07:41.051487Z,2,reviewer3_performance_final_n0100_r02_seed43,43,,all,batch_context_and_leaf_construction,False,100
,reviewer3_performance_final,1.093167,1093167,{},2026-08-01T14:07:41.052586Z,2,reviewer3_performance_final_n0100_r02_seed43,43,,all,batch_merkle_construction,False,100
,reviewer3_performance_final,12.848291,12848291,{},2026-08-01T14:07:41.066402Z,2,reviewer3_performance_final_n0100_r02_seed43,43,,all,batch_anchor_persistence,False,100
,reviewer3_performance_final,16.612042,16612042,{},2026-08-01T14:07:41.066418Z,2,reviewer3_performance_final_n0100_r02_seed43,43,,all,batch_anchor_total,False,100
1,reviewer3_performance_final,1.281458,1281458,{},2026-08-01T14:07:41.069190Z,2,reviewer3_performance_final_n0100_r02_seed43,43,,all,batch_membership_load,False,100
1,reviewer3_performance_final,1.142958,1142958,{},2026-08-01T14:07:41.071441Z,2,reviewer3_performance_final_n0100_r02_seed43,43,,all,batch_merkle_recomputation,False,100
1,reviewer3_performance_final,18.7335,18733500,{},2026-08-01T14:07:41.090257Z,2,reviewer3_performance_final_n0100_r02_seed43,43,,all,batch_snapshot_audit,False,100
1,reviewer3_performance_final,0.057583,57583,{},2026-08-01T14:07:41.090468Z,2,reviewer3_performance_final_n0100_r02_seed43,43,,all,batch_verification_persistence,False,100
,reviewer3_performance_final,23.972834,23972834,{},2026-08-01T14:07:41.090474Z,2,reviewer3_performance_final_n0100_r02_seed43,43,,all,batch_verification_total,False,100
,reviewer3_performance_final,2.055375,2055375,{},2026-08-01T14:07:42.015227Z,5,reviewer3_performance_final_n0100_r05_seed46,46,,all,batch_eligibility_query,False,100
,reviewer3_performance_final,0.000958,958,{},2026-08-01T14:07:42.015248Z,5,reviewer3_performance_final_n0100_r05_seed46,46,,all,batch_context_and_leaf_construction,False,100
,reviewer3_performance_final,1.129709,1129709,{},2026-08-01T14:07:42.016384Z,5,reviewer3_performance_final_n0100_r05_seed46,46,,all,batch_merkle_construction,False,100
,reviewer3_performance_final,12.846708,12846708,{},2026-08-01T14:07:42.030382Z,5,reviewer3_performance_final_n0100_r05_seed46,46,,all,batch_anchor_persistence,False,100
,reviewer3_performance_final,17.266583,17266583,{},2026-08-01T14:07:42.030403Z,5,reviewer3_performance_final_n0100_r05_seed46,46,,all,batch_anchor_total,False,100
1,reviewer3_performance_final,1.806958,1806958,{},2026-08-01T14:07:42.034297Z,5,reviewer3_performance_final_n0100_r05_seed46,46,,all,batch_membership_load,False,100
1,reviewer3_performance_final,1.145708,1145708,{},2026-08-01T14:07:42.037293Z,5,reviewer3_performance_final_n0100_r05_seed46,46,,all,batch_merkle_recomputation,False,100
1,reviewer3_performance_final,17.322083,17322083,{},2026-08-01T14:07:42.054699Z,5,reviewer3_performance_final_n0100_r05_seed46,46,,all,batch_snapshot_audit,False,100
1,reviewer3_performance_final,0.060625,60625,{},2026-08-01T14:07:42.054898Z,5,reviewer3_performance_final_n0100_r05_seed46,46,,all,batch_verification_persistence,False,100
,reviewer3_performance_final,24.387084,24387084,{},2026-08-01T14:07:42.054907Z,5,reviewer3_performance_final_n0100_r05_seed46,46,,all,batch_verification_total,False,100
,reviewer3_performance_final,5.024542,5024542,{},2026-08-01T14:07:49.876627Z,1,reviewer3_performance_final_n1000_r01_seed42,42,,all,batch_eligibility_query,False,1000
,reviewer3_performance_final,0.002084,2084,{},2026-08-01T14:07:49.876650Z,1,reviewer3_performance_final_n1000_r01_seed42,42,,all,batch_context_and_leaf_construction,False,1000
,reviewer3_performance_final,10.9055,10905500,{},2026-08-01T14:07:49.887568Z,1,reviewer3_performance_final_n1000_r01_seed42,42,,all,batch_merkle_construction,False,1000
,reviewer3_performance_final,107.578833,107578833,{},2026-08-01T14:07:49.997147Z,1,reviewer3_performance_final_n1000_r01_seed42,42,,all,batch_anchor_persistence,False,1000
,reviewer3_performance_final,125.612625,125612625,{},2026-08-01T14:07:49.997170Z,1,reviewer3_performance_final_n1000_r01_seed42,42,,all,batch_anchor_total,False,1000
1,reviewer3_performance_final,7.521166,7521166,{},2026-08-01T14:07:50.006768Z,1,reviewer3_performance_final_n1000_r01_seed42,42,,all,batch_membership_load,False,1000
1,reviewer3_performance_final,11.122583,11122583,{},2026-08-01T14:07:50.026425Z,1,reviewer3_performance_final_n1000_r01_seed42,42,,all,batch_merkle_recomputation,False,1000
1,reviewer3_performance_final,200.582833,200582833,{},2026-08-01T14:07:50.227673Z,1,reviewer3_performance_final_n1000_r01_seed42,42,,all,batch_snapshot_audit,False,1000
1,reviewer3_performance_final,0.063709,63709,{},2026-08-01T14:07:50.228794Z,1,reviewer3_performance_final_n1000_r01_seed42,42,,all,batch_verification_persistence,False,1000
,reviewer3_performance_final,231.243959,231243959,{},2026-08-01T14:07:50.228802Z,1,reviewer3_performance_final_n1000_r01_seed42,42,,all,batch_verification_total,False,1000
,reviewer3_performance_final,5.256625,5256625,{},2026-08-01T14:07:58.935127Z,9,reviewer3_performance_final_n1000_r09_seed50,50,,all,batch_eligibility_query,False,1000
,reviewer3_performance_final,0.002459,2459,{},2026-08-01T14:07:58.935151Z,9,reviewer3_performance_final_n1000_r09_seed50,50,,all,batch_context_and_leaf_construction,False,1000
,reviewer3_performance_final,13.387,13387000,{},2026-08-01T14:07:58.948545Z,9,reviewer3_performance_final_n1000_r09_seed50,50,,all,batch_merkle_construction,False,1000
,reviewer3_performance_final,155.371875,155371875,{},2026-08-01T14:07:59.106163Z,9,reviewer3_performance_final_n1000_r09_seed50,50,,all,batch_anchor_persistence,False,1000
,reviewer3_performance_final,176.35775,176357750,{},2026-08-01T14:07:59.106183Z,9,reviewer3_performance_final_n1000_r09_seed50,50,,all,batch_anchor_total,False,1000
1,reviewer3_performance_final,7.704666,7704666,{},2026-08-01T14:07:59.116264Z,9,reviewer3_performance_final_n1000_r09_seed50,50,,all,batch_membership_load,False,1000
1,reviewer3_performance_final,11.230459,11230459,{},2026-08-01T14:07:59.135617Z,9,reviewer3_performance_final_n1000_r09_seed50,50,,all,batch_merkle_recomputation,False,1000
1,reviewer3_performance_final,149.63975,149639750,{},2026-08-01T14:07:59.286022Z,9,reviewer3_performance_final_n1000_r09_seed50,50,,all,batch_snapshot_audit,False,1000
1,reviewer3_performance_final,0.056959,56959,{},2026-08-01T14:07:59.287202Z,9,reviewer3_performance_final_n1000_r09_seed50,50,,all,batch_verification_persistence,False,1000
,reviewer3_performance_final,180.63725,180637250,{},2026-08-01T14:07:59.287208Z,9,reviewer3_performance_final_n1000_r09_seed50,50,,all,batch_verification_total,False,1000
,reviewer3_performance_final,4.969625,4969625,{},2026-08-01T14:08:07.930058Z,10,reviewer3_performance_final_n1000_r10_seed51,51,,all,batch_eligibility_query,False,1000
,reviewer3_performance_final,0.002292,2292,{},2026-08-01T14:08:07.930082Z,10,reviewer3_performance_final_n1000_r10_seed51,51,,all,batch_context_and_leaf_construction,False,1000
,reviewer3_performance_final,10.748792,10748792,{},2026-08-01T14:08:07.940839Z,10,reviewer3_performance_final_n1000_r10_seed51,51,,all,batch_merkle_construction,False,1000
,reviewer3_performance_final,102.373416,102373416,{},2026-08-01T14:08:08.045060Z,10,reviewer3_performance_final_n1000_r10_seed51,51,,all,batch_anchor_persistence,False,1000
,reviewer3_performance_final,120.046375,120046375,{},2026-08-01T14:08:08.045085Z,10,reviewer3_performance_final_n1000_r10_seed51,51,,all,batch_anchor_total,False,1000
1,reviewer3_performance_final,8.697333,8697333,{},2026-08-01T14:08:08.055944Z,10,reviewer3_performance_final_n1000_r10_seed51,51,,all,batch_membership_load,False,1000
1,reviewer3_performance_final,10.72875,10728750,{},2026-08-01T14:08:08.073809Z,10,reviewer3_performance_final_n1000_r10_seed51,51,,all,batch_merkle_recomputation,False,1000
1,reviewer3_performance_final,155.678125,155678125,{},2026-08-01T14:08:08.230174Z,10,reviewer3_performance_final_n1000_r10_seed51,51,,all,batch_snapshot_audit,False,1000
1,reviewer3_performance_final,0.073791,73791,{},2026-08-01T14:08:08.231612Z,10,reviewer3_performance_final_n1000_r10_seed51,51,,all,batch_verification_persistence,False,1000
,reviewer3_performance_final,186.141584,186141584,{},2026-08-01T14:08:08.231628Z,10,reviewer3_performance_final_n1000_r10_seed51,51,,all,batch_verification_total,False,1000
,reviewer3_performance_final,1.616084,1616084,{},2026-08-01T14:08:09.304782Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,batch_eligibility_query,False,10
,reviewer3_performance_final,0.000416,416,{},2026-08-01T14:08:09.304798Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,batch_context_and_leaf_construction,False,10
,reviewer3_performance_final,0.22925,229250,{},2026-08-01T14:08:09.305033Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,batch_merkle_construction,False,10
,reviewer3_performance_final,5.688667,5688667,{},2026-08-01T14:08:09.311664Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,batch_anchor_persistence,False,10
,reviewer3_performance_final,8.53825,8538250,{},2026-08-01T14:08:09.311681Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,batch_anchor_total,False,10
1,reviewer3_performance_final,0.908208,908208,{},2026-08-01T14:08:09.314004Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,batch_membership_load,False,10
1,reviewer3_performance_final,0.24775,247750,{},2026-08-01T14:08:09.315073Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,batch_merkle_recomputation,False,10
1,reviewer3_performance_final,3.3175,3317500,{},2026-08-01T14:08:09.318417Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,batch_snapshot_audit,False,10
1,reviewer3_performance_final,0.046833,46833,{},2026-08-01T14:08:09.318498Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,batch_verification_persistence,False,10
,reviewer3_performance_final,6.768708,6768708,{},2026-08-01T14:08:09.318504Z,3,reviewer3_performance_final_n0010_r03_seed44,44,,all,batch_verification_total,False,10
,reviewer3_performance_final,3.322458,3322458,{},2026-08-01T14:08:13.023459Z,7,reviewer3_performance_final_n0500_r07_seed48,48,,all,batch_eligibility_query,False,500
,reviewer3_performance_final,0.001417,1417,{},2026-08-01T14:08:13.023481Z,7,reviewer3_performance_final_n0500_r07_seed48,48,,all,batch_context_and_leaf_construction,False,500
,reviewer3_performance_final,5.225916,5225916,{},2026-08-01T14:08:13.028720Z,7,reviewer3_performance_final_n0500_r07_seed48,48,,all,batch_merkle_construction,False,500
,reviewer3_performance_final,51.97625,51976250,{},2026-08-01T14:08:13.082364Z,7,reviewer3_performance_final_n0500_r07_seed48,48,,all,batch_anchor_persistence,False,500
