ci95_high,ci95_high_for_run_mean,ci95_low,ci95_low_for_run_mean,maximum,mean,median,minimum,n,n_observations,n_runs,p50,p95,p99,sample_sd,stage,workload_size
0.0008733761457262472,0.0008733761457262472,0.0006764238542737529,0.0006764238542737529,0.001041,0.0007749,0.00075,0.000625,10,10,10,0.00075,0.00100365,0.00103353,0.00013766016933820118,batch_context_and_leaf_construction,100
2.1031782925021103,2.1031782925021103,1.5821469074978893,1.5821469074978893,2.755208,1.8426626,1.7130835,1.421333,10,10,10,1.7130835,2.4402831499999995,2.69222303,0.3641758527470547,batch_eligibility_query,100
2.1521895290998905,2.1521895290998905,1.2966770709001096,1.2966770709001096,3.32925,1.7244333,1.5882705000000001,1.281458,10,10,10,1.5882705000000001,2.6442185999999985,3.1922437200000005,0.5979620191173517,batch_membership_load,100
1.2398196868759328,1.2398196868759328,1.0837975131240674,1.0837975131240674,1.421833,1.1618086,1.1198965,1.050834,10,10,10,1.1198965,1.3463643999999997,1.40673928,0.10905198767071292,batch_merkle_construction,100
1.239927900536682,1.239927900536682,1.1458630994633183,1.1458630994633183,1.299666,1.1928955,1.1958535000000001,1.105666,10,10,10,1.1958535000000001,1.287966,1.297326,0.06574676714358917,batch_merkle_recomputation,100
19.368493171561013,19.368493171561013,17.42104862843899,17.42104862843899,21.722792,18.3947709,18.2305835,16.781333,10,10,10,18.2305835,20.502373099999996,21.478708219999998,1.3611699747479042,batch_snapshot_audit,100
0.06726056573325716,0.06726056573325716,0.05708063426674284,0.05708063426674284,0.075416,0.0621706,0.060625,0.053416,10,10,10,0.060625,0.07395394999999999,0.07512358999999999,0.0071152819761412115,batch_verification_persistence,100
25.66848273135921,25.66848273135921,23.550534268640785,23.550534268640785,28.020625,24.609508499999997,24.3061255,22.954625,10,10,10,24.3061255,26.919118599999997,27.800323719999998,1.4803440055315407,batch_verification_total,100
1.5669214559509534,1.5669214559509534,1.2730205440490463,1.2730205440490463,1.717958,1.4199709999999999,1.424188,0.961,10,10,10,1.424188,1.69302035,1.7129704700000001,0.20542258738242225,chain_anchor_database_update,100
54.37440890528587,54.37440890528587,51.38643289471414,51.38643289471414,57.356125,52.880420900000004,52.535604,50.234834,10,10,10,52.535604,56.113,57.1075,2.088451373478947,chain_publication_total,100
26.830252059327226,26.830252059327226,26.153381140672774,26.153381140672774,27.431,26.4918166,26.536896,25.704542,10,10,10,26.536896,27.12042485,27.36888497,0.47310018378004376,chain_read_verification,100
22.61610253529794,22.61610253529794,21.57130566470206,21.57130566470206,23.590875,22.0937041,22.0053545,21.045959,10,10,10,22.0053545,23.2302,23.51874,0.730262710169802,chain_receipt_query,100
29.58997486063698,29.58997486063698,27.538333339363028,27.538333339363028,31.2975,28.564154100000003,28.000750500000002,27.151916,10,10,10,28.000750500000002,30.9020814,31.21841628,1.4339986458496201,chain_send_command,100
14.69248283319237,14.69248283319237,13.83484236680763,13.83484236680763,15.577959,14.2636626,14.1238965,13.61225,10,10,10,14.1238965,15.228120899999999,15.50799138,0.5994493943843987,count_reconciliation,100
721.0820758600073,721.0820758600073,635.8122221399926,635.8122221399926,775.1019599999998,678.447149,662.2133779999999,615.0834169999997,10,1000,10,6.4843545,8.959362499999997,10.60874625,59.5995223816535,database_persistence,100
79.06346260651067,79.06346260651067,75.92428779348934,75.92428779348934,81.334833,77.4938752,77.5229375,73.287418,10,20,10,38.522563000000005,47.9763205,50.480330499999994,2.1941320568335003,dataset_export,100
2.1024066534748687,2.1024066534748687,1.789018546525131,1.789018546525131,2.2645080000000006,1.9457125999999998,1.8271885,1.7400410000000004,10,1000,10,0.017313,0.03400415,0.04068365999999999,0.21904319849807397,meter_leaf_encoding,100
2.2746623746120336,2.2746623746120336,1.9503972253879662,1.9503972253879662,2.4882509999999995,2.1125298,2.040978,1.8571659999999997,10,1000,10,0.020208,0.031546149999999995,0.03968907999999998,0.2266457273660567,meter_merkle_construction,100
2.3678985494728853,2.3678985494728853,2.0637006505271147,2.0637006505271147,2.5226230000000007,2.2157996,2.120273,1.9954120000000002,10,1000,10,0.021083499999999998,0.03488959999999999,0.04141783,0.21261968557141855,meter_normalization,100
18.717867226162383,18.717867226162383,16.020891373837614,16.020891373837614,20.14600099999999,17.3693793,16.691081500000003,15.565753000000004,10,1000,10,0.163667,0.23450415,0.27252875,1.8850562732427911,receipt_canonical_hashing,100
15.709720537706787,15.709720537706787,13.537883462293216,13.537883462293216,17.045084,14.623802000000001,14.1147925,12.97187,10,1000,10,0.13966650000000003,0.2084893,0.2530895799999999,1.5180095513056258,receipt_construction_total,100
4.204789300369699,4.204789300369699,3.627551499630301,3.627551499630301,4.607668999999999,3.9161704,3.8078484999999995,3.4346320000000006,10,1000,10,0.0372295,0.0548423,0.07334341999999999,0.4034614312540913,receipt_energy_pricing_assembly,100
780.9653033861384,780.9653033861384,687.3204054138616,687.3204054138616,838.9431210000002,734.1428544,715.820103,664.805504,10,1000,10,7.024354499999999,9.634764549999998,11.38141375,65.45327509241793,receipt_pipeline_total,100
1.574873417065698,1.574873417065698,1.3337611829343026,1.3337611829343026,1.784545000000001,1.4543173000000003,1.4050595000000006,1.284501,10,1000,10,0.01375,0.020334,0.028253329999999997,0.1685258431636263,receipt_schema_validation,100
20.196245255673126,20.196245255673126,17.294847344326875,17.294847344326875,21.020035000000018,18.7455463,18.395872999999995,16.654217,10,1000,10,0.176875,0.25358925,0.31175250000000004,2.0279374504752408,receipt_validation,100
4.271957272584077,4.271957272584077,3.7852257274159236,3.7852257274159236,4.7065,4.0285915,3.980854,3.625875,10,10,10,3.980854,4.56735595,4.67867119,0.34020191608816014,synthetic_session_generation,100
55.91398508722564,55.91398508722564,50.04709831277437,50.04709831277437,59.061334,52.9805417,51.464833,47.67425,10,10,10,51.464833,58.8327898,59.01562516,4.100671390532261,batch_anchor_persistence,500
67.36172881409587,67.36172881409587,60.425537785904126,60.425537785904126,71.734667,63.8936333,61.964625,57.833083,10,10,10,61.964625,71.00842279999999,71.58941816000001,4.848063581597366,batch_anchor_total,500
0.0014753563701223674,0.0014753563701223674,0.0010914436298776328,0.0010914436298776328,0.001875,0.0012834,0.001208,0.001042,10,10,10,0.001208,0.0017435999999999997,0.0018487199999999999,0.0002683365217201879,batch_context_and_leaf_construction,500
3.985076964815743,3.985076964815743,3.030922835184257,3.030922835184257,5.01725,3.5079999,3.3644375,2.79375,10,10,10,3.3644375,4.642156099999999,4.94223122,0.6669077982852318,batch_eligibility_query,500
4.630211171371706,4.630211171371706,4.301447028628293,4.301447028628293,4.969,4.4658291,4.4595835,4.189458,10,10,10,4.4595835,4.83362515,4.94192503,0.22979030722931826,batch_membership_load,500
6.624459532046454,6.624459532046454,4.920998667953547,4.920998667953547,8.625708,5.7727291,5.2810625,4.735,10,10,10,5.2810625,7.853564699999998,8.471279339999999,1.1906371298482215,batch_merkle_construction,500
5.775339095284301,5.775339095284301,5.387835304715698,5.387835304715698,6.145417,5.5815871999999995,5.5001455,5.235083,10,10,10,5.5001455,5.98982905,6.11429941,0.2708464930032836,batch_merkle_recomputation,500
89.74542098982042,89.74542098982042,75.62619541017958,75.62619541017958,109.955916,82.6858082,79.202166,76.595125,10,10,10,79.202166,98.36451629999998,107.63763606,9.868658901521014,batch_snapshot_audit,500
0.06286704918455195,0.06286704918455195,0.05442415081544804,0.05442415081544804,0.071666,0.0586456,0.059146,0.050708,10,10,10,0.059146,0.06682894999999998,0.07069858999999999,0.0059011794715595235,batch_verification_persistence,500
114.68494792514473,114.68494792514473,93.74602707485526,93.74602707485526,135.7765,104.2154875,98.072563,94.49875,10,10,10,98.072563,131.83633734999998,134.98846747,14.63529755735439,batch_verification_total,500
1.6128060700510891,1.6128060700510891,1.1553357299489109,1.1553357299489109,2.114334,1.3840709,1.3316035,0.984166,10,10,10,1.3316035,1.8996650999999996,2.07140022,0.3197497425454441,chain_anchor_database_update,500
52.9238127669018,52.9238127669018,50.886137233098204,50.886137233098204,53.570792,51.904975,52.250104,48.917292,10,10,10,52.250104,53.39744795,53.53612319,1.4242370930087433,chain_publication_total,500
29.03999475150411,29.03999475150411,25.64997204849589,25.64997204849589,31.825459,27.3449834,26.3625835,25.369708,10,10,10,26.3625835,31.29907105,31.72018141,2.3694626547110818,chain_read_verification,500
22.04427736852395,22.04427736852395,21.231806231476057,21.231806231476057,22.503709,21.638041800000003,21.659979,20.60425,10,10,10,21.659979,22.42223965,22.487415130000002,0.5678782078826019,chain_receipt_query,500
28.677630733049195,28.677630733049195,27.295143866950806,27.295143866950806,29.199625,27.9863873,28.0277495,26.406791,10,10,10,28.0277495,29.125600000000002,29.184820000000002,0.9662917587371556,chain_send_command,500
98.60233368727661,98.60233368727661,54.08824131272338,54.08824131272338,129.388709,76.3452875,59.3790415,49.165416,10,10,10,59.3790415,127.5819023,129.02734766,31.113207411935004,count_reconciliation,500
3412.693761339585,3412.693761339585,3175.2592282604146,3175.2592282604146,3622.0530869999975,3293.9764947999997,3293.8604195000016,3003.8312480000004,10,5000,10,6.161771,9.712333,12.39880184000002,165.9553071932605,database_persistence,500
352.1114639228789,352.1114639228789,310.51223587712116,310.51223587712116,377.079791,331.3118499,325.57908299999997,294.084917,10,20,10,183.94795800000003,247.54266185,247.88839876999998,29.075857584011516,dataset_export,500
11.021348238689928,11.021348238689928,9.800517161310072,9.800517161310072,11.493863,10.4109327,10.600265500000003,8.934628999999997,10,5000,10,0.016833,0.035875,0.07054574000000008,0.8533021454385386,meter_leaf_encoding,500
11.676708422478717,11.676708422478717,10.361536577521287,10.361536577521287,12.992325000000008,11.019122500000002,10.675777499999993,9.708712999999994,10,5000,10,0.0198335,0.03841605,0.05942116000000009,0.9192417998819946,meter_merkle_construction,500
12.277835766459313,12.277835766459313,11.056651433540678,11.056651433540678,13.042908999999991,11.667243599999995,11.489544999999996,10.239718999999996,10,5000,10,0.020333,0.04121105000000001,0.07379241,0.8535490540524439,meter_normalization,500
102.62992006974848,102.62992006974848,88.37769633025145,88.37769633025145,110.75715499999988,95.50380819999997,92.49631449999995,82.87749999999997,10,5000,10,0.158583,0.43805560000000004,0.57195883,9.961618211983708,receipt_canonical_hashing,500
84.02535198863255,84.02535198863255,73.26100621136744,73.26100621136744,89.13058199999998,78.6431791,75.43986499999995,68.43170300000006,10,5000,10,0.13525,0.3229461500000001,0.48721982000000025,7.523759442375855,receipt_construction_total,500
